source,target,weight
P40991,mRNA_turnover_protein_4_homolog,0.0003824091778202677
P40991,NOP2_nucleolar_protein,0.9652007648183556
P40991,Q9VVK8,0.0003824091778202677
P40991,Eukaryotic_translation_initiation_factor_3_subunit_A,0.004206500956022944
P40991,Lymphocyte-specific_helicase,0.0007648183556405354
P40991,Heterogeneous_nuclear_ribonucleoprotein_H,0.0003824091778202677
P40991,RPLP0,0.0003824091778202677
P40991,Regulator_of_nonsense_transcripts_1,0.0003824091778202677
P40991,Q9VKV0,0.0003824091778202677
P40991,E3_ubiquitin-protein_ligase_TRIP12,0.0003824091778202677
P40991,P53914,0.0003824091778202677
P40991,P53972,0.795793499043977
P40991,A1Z909,0.8225621414913958
P40991,Transcription_activator_BRG1,0.0007648183556405354
P40991,Q08444,0.0003824091778202677
P40991,Q9VPX3,0.8099426386233269
P40991,Q9VDZ4,0.6684512428298279
P40991,Putative_helicase_MOV-10,0.0003824091778202677
P40991,Inosine-5'-monophosphate_dehydrogenase_2,0.0003824091778202677
P40991,Q7K1Q7,0.0003824091778202677
P40991,P19889,0.0003824091778202677
P40991,E3_ubiquitin-protein_ligase_NEDD4,0.0003824091778202677
P40991,Probable_helicase_senataxin,0.0003824091778202677
P40991,Heterogeneous_nuclear_ribonucleoprotein_F,0.0003824091778202677
P40991,Q9W550,0.0003824091778202677
P40991,RPL40,0.0003824091778202677
P40991,SWI__SNF-related_matrix-associated_actin-dependent_regulator_of_chromatin_subfamily_A_member_5,0.0003824091778202677
P40991,Q9VKU8,0.0003824091778202677
P40991,X2JD07,0.0003824091778202677
Q9VHE5,40S_ribosomal_protein_S15,0.0013698630136986301
Q9VHE5,60S_ribosomal_protein_L36a,0.0013698630136986301
Q9VHE5,Q7JZW2,0.0013698630136986301
Q9VHE5,RPS15,0.0013698630136986301
Q9VHE5,RPL36A,0.0013698630136986301
Q9VHE5,RPL34,1.0
Q9VHE5,60S_ribosomal_protein_L34,0.9931506849315068
Q9VHE5,Q9VBH8,1.0
P38291,Q2MGL3,0.8018867924528302
RISC-loading_complex_subunit_TARBP2,Staufen_double-stranded_RNA_binding_protein_1,0.6835443037974683
RISC-loading_complex_subunit_TARBP2,Interleukin_enhancer-binding_factor_2,0.02798134576948701
RISC-loading_complex_subunit_TARBP2,Q7K0Y1,0.0013324450366422385
RISC-loading_complex_subunit_TARBP2,Eukaryotic_translation_initiation_factor_2-alpha_kinase_3,0.005329780146568954
RISC-loading_complex_subunit_TARBP2,Interleukin_enhancer-binding_factor_3,0.4876748834110593
RPL39,60S_ribosomal_protein_L39,0.9905123339658444
40S_ribosomal_protein_S29,RPS29,1.0
40S_ribosomal_protein_S29,Polycomb_protein_EED,0.001949317738791423
40S_ribosomal_protein_S29,Importin_subunit_alpha-1,0.001949317738791423
Cyclin-dependent_kinase_1,O46072,0.0001
Cyclin-dependent_kinase_1,Probable_ubiquitin_carboxyl-terminal_hydrolase_FAF-X,0.0002
Cyclin-dependent_kinase_1,Q9VND8,0.0001
Cyclin-dependent_kinase_1,Putative_ATP-dependent_RNA_helicase_DHX57,0.0001
Cyclin-dependent_kinase_1,Cyclin-dependent_kinase_13,0.8853
Cyclin-dependent_kinase_1,Lymphocyte-specific_helicase,0.0001
Cyclin-dependent_kinase_1,ATP-dependent_RNA_helicase_DHX15,0.0001
Cyclin-dependent_kinase_1,Q9VL25,0.0001
Cyclin-dependent_kinase_1,Isoform_2_of_Splicing_regulatory_glutamine__lysine-rich_protein_1,0.0001
Cyclin-dependent_kinase_1,RNA-binding_protein_25,0.0003
Cyclin-dependent_kinase_1,Q06506,0.0001
Cyclin-dependent_kinase_1,Transcription_activator_BRG1,0.0001
Cyclin-dependent_kinase_1,E3_ubiquitin-protein_ligase_makorin-1,0.0001
Cyclin-dependent_kinase_1,Cyclin-dependent_kinase_12,0.8858
Cyclin-dependent_kinase_1,ATP-dependent_RNA_helicase_DHX30,0.0001
Cyclin-dependent_kinase_1,SCY1-like_protein_2,0.0499
Cyclin-dependent_kinase_1,Pre-mRNA-splicing_factor_38B,0.0001
Cyclin-dependent_kinase_1,Q9VUN3,0.0001
Cyclin-dependent_kinase_1,Cyclin-dependent_kinase_11B,0.8834
Cyclin-dependent_kinase_1,Q9VZ23,0.0001
Cyclin-dependent_kinase_1,Serine__threonine-protein_kinase_PRP4_homolog,0.204
Cyclin-dependent_kinase_1,Luc7-like_protein_3,0.0001
Cyclin-dependent_kinase_1,Eukaryotic_translation_initiation_factor_2-alpha_kinase_3,0.0056
Cyclin-dependent_kinase_1,Q9W550,0.0001
Cyclin-dependent_kinase_1,RNA_helicase,0.0001
Q9VXK5,Tubulin_alpha-4A_chain,0.0006729475100942127
Q9VXK5,Protein_Daple,0.0006729475100942127
Q9VXK5,Q94518,0.0006729475100942127
Q9VXK5,RPS10,0.0006729475100942127
Q9VXK5,Q9VPV7,0.0006729475100942127
Q9VXK5,Eukaryotic_translation_initiation_factor_3_subunit_A,0.0006729475100942127
Q9VXK5,Tubulin_alpha-3_chain,0.0006729475100942127
Q9VXK5,Gem-associated_protein_5,0.0006729475100942127
Q9VXK5,Ribosome_biogenesis_protein_BRX1_homolog,0.0006729475100942127
Q9VXK5,Tubulin_beta-2B_chain,0.0006729475100942127
Q9VXK5,Tubulin_beta-4B_chain,0.0006729475100942127
Q9VXK5,Q9VZE6,0.0006729475100942127
Q9VXK5,RNA-binding_protein_25,0.0006729475100942127
Q9VXK5,Spectrin_alpha_chain___non-erythrocytic_1,0.0006729475100942127
Q9VXK5,Q5U0X8,0.0006729475100942127
Q9VXK5,40S_ribosomal_protein_S10,0.0006729475100942127
Q9VXK5,Tubulin_beta-5_chain,0.0006729475100942127
Q9VXK5,Q8SYL1,0.0006729475100942127
Q9VXK5,Q9VDT6,0.9219380888290714
Q9VXK5,Nascent_polypeptide-associated_complex_subunit_alpha___muscle-specific_form,0.0006729475100942127
Q9VXK5,pre-rRNA_2'-O-ribose_RNA_methyltransferase_FTSJ3,0.9690444145356663
Q9W3C2,Ribosome_biogenesis_protein_NOP53,0.9382352941176471
Q9W3C2,Q9VUR2,0.03529411764705882
Q9W3C2,O46307,0.03529411764705882
Q9W3C2,Eukaryotic_translation_initiation_factor_3_subunit_A,0.0029411764705882353
Q9W3C2,Lymphocyte-specific_helicase,0.0029411764705882353
Q9W3C2,RPS6,0.0029411764705882353
Q9W3C2,Leucine-rich_repeat_flightless-interacting_protein_2,0.03529411764705882
Q9W3C2,Spectrin_alpha_chain___non-erythrocytic_1,0.03529411764705882
Q9W3C2,P91927,0.03529411764705882
Q9W3C2,Transcription_activator_BRG1,0.0029411764705882353
Q9W3C2,Surfeit_locus_protein_6,0.03823529411764706
Q9W3C2,Eukaryotic_translation_initiation_factor_2-alpha_kinase_3,0.0029411764705882353
Q9W3C2,SWI__SNF-related_matrix-associated_actin-dependent_regulator_of_chromatin_subfamily_A_member_5,0.0029411764705882353
Q9W2D9,WD_repeat-containing_protein_18,0.004705882352941176
RNA-binding_protein_FXR1,Fragile_X_messenger_ribonucleoprotein_1,0.9858793324775353
RNA-binding_protein_FXR1,Poly(rC)-binding_protein_1,0.010269576379974325
RNA-binding_protein_FXR1,Poly(rC)-binding_protein_2,0.010269576379974325
RNA-binding_protein_FXR1,Heterogeneous_nuclear_ribonucleoprotein_K,0.005134788189987163
RNA-binding_protein_FXR1,Insulin-like_growth_factor_2_mRNA-binding_protein_3,0.011553273427471117
RNA-binding_protein_FXR1,Insulin-like_growth_factor_2_mRNA-binding_protein_1,0.010269576379974325
Q9VNX6,P33322,0.00980392156862745
Q9VNX6,Q9V9Z9,0.00980392156862745
Q9VNX6,Probable_rRNA-processing_protein_EBP2,0.00980392156862745
Q9VNX6,RNA-binding_protein_14,0.00980392156862745
Q9VNX6,Serine_and_arginine-rich_splicing_factor_11,0.00980392156862745
Q9VNX6,rRNA_2'-O-methyltransferase_fibrillarin,0.00980392156862745
Q9VNX6,Putative_RNA-binding_protein_Luc7-like_2,0.00980392156862745
Q9VNX6,Coiled-coil_domain-containing_protein_86,0.00980392156862745
Q9VNX6,Nucleolin,0.00980392156862745
Q9VNX6,Isoform_2_of_Splicing_regulatory_glutamine__lysine-rich_protein_1,0.00980392156862745
Q9VNX6,Protein_FAM98A,0.00980392156862745
Q9VNX6,Cyclin-K,0.00980392156862745
Q9VNX6,P28007,0.00980392156862745
Q9VNX6,A8DYB0,0.00980392156862745
Q9VNX6,Pre-mRNA-splicing_factor_38B,0.0196078431372549
Q9VNX6,Isoform_2_of_Ataxin-2-like_protein,0.00980392156862745
Q9VNX6,Proliferation_marker_protein_Ki-67,0.00980392156862745
Q9VNX6,DNA-directed_RNA_polymerase_II_subunit_RPB1,0.00980392156862745
Q9VNX6,Luc7-like_protein_3,0.00980392156862745
Q9VNX6,Heterogeneous_nuclear_ribonucleoprotein_A3,0.00980392156862745
Q9VNX6,CCR4-NOT_transcription_complex_subunit_3,0.00980392156862745
Q9VNX6,P15646,0.00980392156862745
Q9VNX6,Serine__arginine_repetitive_matrix_protein_1,0.029411764705882353
Q9VNX6,Splicing_factor___suppressor_of_white-apricot_homolog,0.00980392156862745
Q9VNX6,Q9W1V3,0.00980392156862745
Q9VNX6,Q12499,0.00980392156862745
Q9VBY2,Suppressor_of_SWI4_1_homolog,0.004911591355599214
Q9VBY2,Ribosome_production_factor_1,0.9165029469548134
Q9VBY2,Ribosome_biogenesis_protein_BRX1_homolog,0.17288801571709234
Q9VBY2,Q9VZE6,0.08055009823182711
Q9VBY2,Ribosome_production_factor_2_homolog,0.023575638506876228
Q9VBY2,DNA-directed_RNA_polymerase_II_subunit_RPB1,0.0009823182711198428
Q9VBY2,Q9VKB4,0.9086444007858546
Q12094,Q9VRH6,0.0021598272138228943
Q12094,Processing_of_1___ribonuclease_P__MRP_family___(S,0.0021598272138228943
Q12094,Q9VFA0,1.0
Q12094,Eukaryotic_translation_initiation_factor_4B,0.0021598272138228943
Q12094,Q9VIF0,0.0021598272138228943
Q12094,P41812,0.0021598272138228943
Q12094,116_kDa_U5_small_nuclear_ribonucleoprotein_component,0.0021598272138228943
RPS11,RPL32,0.0011918951132300357
RPS11,RPS27A,0.0023837902264600714
RPS11,Ubiquitin-40S_ribosomal_protein_S27a,0.0023837902264600714
RPS11,Polyubiquitin-B,0.0023837902264600714
RPS11,60S_ribosomal_protein_L32,0.0011918951132300357
RPS11,40S_ribosomal_protein_S11,0.8581644815256257
RPS11,RPL40,0.0023837902264600714
RPS11,P15357,0.0023837902264600714
40S_ribosomal_protein_S17,Q9VSR3,0.004491017964071856
40S_ribosomal_protein_S17,Q9VL96,0.0014970059880239522
40S_ribosomal_protein_S17,DNA-directed_RNA_polymerase_II_subunit_RPB2,0.0014970059880239522
40S_ribosomal_protein_S17,Q9VCN7,0.004491017964071856
40S_ribosomal_protein_S17,RPS17,1.0
40S_ribosomal_protein_S17,Pescadillo_homolog,0.0014970059880239522
RPS19,Q7KS38,0.9574742268041238
RPS19,60S_ribosomal_protein_L27a,0.001288659793814433
RPS19,RPL27A,0.001288659793814433
RPS19,40S_ribosomal_protein_S19,0.9806701030927835
RPS19,Peroxiredoxin-1,0.001288659793814433
RPS19,P39018,0.9497422680412371
RPS19,Heat_shock_protein_HSP_90-beta,0.001288659793814433
RPS19,Heat_shock_protein_HSP_90-alpha,0.001288659793814433
RPS25,Thymidylate_synthase,0.0014970059880239522
RPS25,5'-3'_exoribonuclease_2,0.0014970059880239522
RPS25,Q02792,0.0014970059880239522
RPS25,40S_ribosomal_protein_S25,0.9715568862275449
DnaJ_homolog_subfamily_A_member_2,40S_ribosomal_protein_S15,0.0001
DnaJ_homolog_subfamily_A_member_2,Probable_ubiquitin_carboxyl-terminal_hydrolase_FAF-X,0.0001
DnaJ_homolog_subfamily_A_member_2,RPL13,0.0001
DnaJ_homolog_subfamily_A_member_2,Myosin-10,0.0001
DnaJ_homolog_subfamily_A_member_2,Q95RQ4,0.0001
DnaJ_homolog_subfamily_A_member_2,Histone-binding_protein_RBBP4,0.0001
DnaJ_homolog_subfamily_A_member_2,Q04225,0.0001
DnaJ_homolog_subfamily_A_member_2,TGF-beta-activated_kinase_1_and_MAP3K7-binding_protein_1,0.0002
DnaJ_homolog_subfamily_A_member_2,Unconventional_myosin-Ie,0.0001
DnaJ_homolog_subfamily_A_member_2,Chromobox_protein_homolog_3,0.0001
DnaJ_homolog_subfamily_A_member_2,DnaJ_homolog_subfamily_A_member_1,0.8989
DnaJ_homolog_subfamily_A_member_2,O95453,0.0001
DnaJ_homolog_subfamily_A_member_2,DnaJ_homolog_subfamily_C_member_21,0.7478
DnaJ_homolog_subfamily_A_member_2,Q7JZW2,0.0001
DnaJ_homolog_subfamily_A_member_2,Periodic_tryptophan_protein_1_homolog,0.0001
DnaJ_homolog_subfamily_A_member_2,Q9VS62,0.0001
DnaJ_homolog_subfamily_A_member_2,Myosin-9,0.0001
DnaJ_homolog_subfamily_A_member_2,T-complex_protein_1_subunit_zeta,0.0001
DnaJ_homolog_subfamily_A_member_2,Lymphocyte-specific_helicase,0.0002
DnaJ_homolog_subfamily_A_member_2,Nuclear_valosin-containing_protein-like,0.0001
DnaJ_homolog_subfamily_A_member_2,26S_proteasome_regulatory_subunit_6A,0.0001
DnaJ_homolog_subfamily_A_member_2,RPS15,0.0001
DnaJ_homolog_subfamily_A_member_2,Q9VUN7,0.0001
DnaJ_homolog_subfamily_A_member_2,Peptidyl-prolyl_cis-trans_isomerase_A,0.0001
DnaJ_homolog_subfamily_A_member_2,60S_ribosomal_protein_L13,0.0001
DnaJ_homolog_subfamily_A_member_2,Q8IV48,0.0001
DnaJ_homolog_subfamily_A_member_2,UDP-N-acetylglucosamine--peptide_N-acetylglucosaminyltransferase_110_kDa_subunit,0.0023
DnaJ_homolog_subfamily_A_member_2,26S_proteasome_regulatory_subunit_7,0.0001
DnaJ_homolog_subfamily_A_member_2,Q9VX08,0.0003
DnaJ_homolog_subfamily_A_member_2,Transitional_endoplasmic_reticulum_ATPase,0.0001
DnaJ_homolog_subfamily_A_member_2,26S_proteasome_regulatory_subunit_8,0.0001
DnaJ_homolog_subfamily_A_member_2,26S_proteasome_regulatory_subunit_4,0.0001
DnaJ_homolog_subfamily_A_member_2,P53972,0.0001
DnaJ_homolog_subfamily_A_member_2,Transcription_activator_BRG1,0.0002
DnaJ_homolog_subfamily_A_member_2,Insulin-like_growth_factor_2_mRNA-binding_protein_3,0.0001
DnaJ_homolog_subfamily_A_member_2,60_kDa_heat_shock_protein___mitochondrial,0.0001
DnaJ_homolog_subfamily_A_member_2,Q9VDZ4,0.0001
DnaJ_homolog_subfamily_A_member_2,Importin_subunit_beta-1,0.0001
DnaJ_homolog_subfamily_A_member_2,Unconventional_myosin-XVIIIa,0.0001
DnaJ_homolog_subfamily_A_member_2,A1Z8D0,0.0001
DnaJ_homolog_subfamily_A_member_2,26S_proteasome_regulatory_subunit_6B,0.0001
DnaJ_homolog_subfamily_A_member_2,26S_proteasome_regulatory_subunit_10B,0.0001
DnaJ_homolog_subfamily_A_member_2,Importin_subunit_alpha-1,0.0001
DnaJ_homolog_subfamily_A_member_2,Unconventional_myosin-Ib,0.0001
DnaJ_homolog_subfamily_A_member_2,Importin-5,0.0001
DnaJ_homolog_subfamily_A_member_2,Q8SYL1,0.0001
DnaJ_homolog_subfamily_A_member_2,Tetratricopeptide_repeat_domain_37,0.0002
DnaJ_homolog_subfamily_A_member_2,Insulin-like_growth_factor_2_mRNA-binding_protein_1,0.0001
DnaJ_homolog_subfamily_A_member_2,SWI__SNF-related_matrix-associated_actin-dependent_regulator_of_chromatin_subfamily_A_member_5,0.0002
DnaJ_homolog_subfamily_A_member_2,Unconventional_myosin-Ic,0.0001
DnaJ_homolog_subfamily_A_member_2,Q9VP77,0.1504
60S_acidic_ribosomal_protein_P1,60S_acidic_ribosomal_protein_P2,0.012345679012345678
60S_acidic_ribosomal_protein_P1,60S_acidic_ribosomal_protein_P0,0.0027434842249657062
60S_acidic_ribosomal_protein_P1,RPLP1,1.0
60S_acidic_ribosomal_protein_P1,Serine__arginine-rich_splicing_factor_1,0.0027434842249657062
60S_acidic_ribosomal_protein_P1,mRNA_turnover_protein_4_homolog,0.0013717421124828531
60S_acidic_ribosomal_protein_P1,RNA-binding_protein_34,0.0013717421124828531
60S_acidic_ribosomal_protein_P1,60S_ribosomal_protein_L27a,0.0027434842249657062
60S_acidic_ribosomal_protein_P1,RPL27A,0.0027434842249657062
60S_acidic_ribosomal_protein_P1,RPLP2,0.04801097393689986
60S_acidic_ribosomal_protein_P1,Polyadenylate-binding_protein,0.0013717421124828531
60S_acidic_ribosomal_protein_P1,Splicing_factor_U2AF_65_kDa_subunit,0.0013717421124828531
60S_acidic_ribosomal_protein_P1,RPLP0,0.00823045267489712
60S_acidic_ribosomal_protein_P1,Serine__arginine-rich_splicing_factor_3,0.0027434842249657062
60S_acidic_ribosomal_protein_P1,Polyadenylate-binding_protein_1,0.0013717421124828531
60S_acidic_ribosomal_protein_P1,Q7K1Q7,0.0013717421124828531
60S_acidic_ribosomal_protein_P1,P19889,0.0013717421124828531
60S_acidic_ribosomal_protein_P1,Serine__arginine-rich_splicing_factor_5,0.0027434842249657062
SWI__SNF-related_matrix-associated_actin-dependent_regulator_of_chromatin_subfamily_E_member_1,Ribonuclease_P_protein_subunit_p30,0.0005107252298263534
SWI__SNF-related_matrix-associated_actin-dependent_regulator_of_chromatin_subfamily_E_member_1,Nucleolar_transcription_factor_1,0.1567926455566905
SWI__SNF-related_matrix-associated_actin-dependent_regulator_of_chromatin_subfamily_E_member_1,P38786,0.0005107252298263534
SWI__SNF-related_matrix-associated_actin-dependent_regulator_of_chromatin_subfamily_E_member_1,Protein_polybromo-1,0.05975485188968335
P53218,26S_proteasome_non-ATPase_regulatory_subunit_3,0.004155124653739612
Q86B47,ATP-dependent_RNA_helicase_DDX24,0.7457
Q86B47,O46072,0.0001
Q86B47,Q9Y580,0.0006
Q86B47,Probable_ATP-dependent_RNA_helicase_DDX27,0.7261
Q86B47,Eukaryotic_initiation_factor_4A-III,0.5714
Q86B47,Probable_ATP-dependent_RNA_helicase_DDX31,0.8396
Q86B47,Q9W4Z9,0.0001
Q86B47,Q9VRH6,0.0001
Q86B47,ATP_synthase_subunit_alpha___mitochondrial,0.0001
Q86B47,ATP_synthase_subunit_beta___mitochondrial,0.0001
Q86B47,ATP-binding_cassette_sub-family_F_member_2,0.0001
Q86B47,P40507,0.0015
Q86B47,Delta(14)-sterol_reductase_LBR,0.0001
Q86B47,Q9VD51,0.8113
Q86B47,Poly(rC)-binding_protein_1,0.0001
Q86B47,Q9VPT3,0.7103
Q86B47,RNA-binding_protein_34,0.0001
Q86B47,Q04225,0.0001
Q86B47,Q9VTM5,0.0001
Q86B47,Chromobox_protein_homolog_3,0.0001
Q86B47,ATP-dependent_RNA_helicase_DDX50,0.7305
Q86B47,Q9VVK8,0.683
Q86B47,Serine_and_arginine-rich_splicing_factor_11,0.0001
Q86B47,Influenza_virus_NS1A-binding_protein_homolog,0.0001
Q86B47,60S_ribosomal_protein_L27a,0.0002
Q86B47,Putative_ATP-dependent_RNA_helicase_DHX57,0.0001
Q86B47,RPL27A,0.0002
Q86B47,E3_ubiquitin-protein_ligase_TRIM71,0.0001
Q86B47,Probable_ATP-dependent_RNA_helicase_DDX17,0.6996
Q86B47,Probable_ATP-dependent_RNA_helicase_DDX6,0.6022
Q86B47,Putative_RNA-binding_protein_Luc7-like_1,0.0001
Q86B47,RPL27,0.0001
Q86B47,Heterogeneous_nuclear_ribonucleoprotein_U-like_protein_1,0.0011
Q86B47,Myelin_expression_factor_2,0.0002
Q86B47,Kinesin-like_protein_KIF20B,0.0001
Q86B47,Q8T8R1,0.0048
Q86B47,Q8SY39,0.7459
Q86B47,Heterogeneous_nuclear_ribonucleoprotein_H,0.0001
Q86B47,Heterogeneous_nuclear_ribonucleoprotein_U,0.0011
Q86B47,Q9Y134,0.0005
Q86B47,Q9VV61,0.0001
Q86B47,40S_ribosomal_protein_S21,0.0005
Q86B47,Nucleolar_RNA_helicase_2,0.7194
Q86B47,Glyceraldehyde-3-phosphate_dehydrogenase,0.0001
Q86B47,Q12476,0.0026
Q86B47,Probable_dimethyladenosine_transferase,0.0001
Q86B47,Histone-lysine_N-methyltransferase___H3_lysine-36_specific,0.0001
Q86B47,Poly(rC)-binding_protein_2,0.0002
Q86B47,Elongation_factor_1-alpha_1,0.0001
Q86B47,Splicing_factor_U2AF_65_kDa_subunit,0.0004
Q86B47,ATP-dependent_RNA_helicase_DHX15,0.0001
Q86B47,O76927,0.0005
Q86B47,Elongation_factor_2,0.0001
Q86B47,Q9VL25,0.0001
Q86B47,Heterogeneous_nuclear_ribonucleoprotein_U-like_protein_2,0.0014
Q86B47,Heterogeneous_nuclear_ribonucleoprotein_K,0.0001
Q86B47,RPS21,0.0005
Q86B47,P13060,0.0001
Q86B47,60S_ribosomal_protein_L27,0.0001
Q86B47,Probable_ATP-dependent_RNA_helicase_DDX46,0.6969
Q86B47,P46683,0.0001
Q86B47,Nucleolin,0.0001
Q86B47,Spectrin_beta_chain___non-erythrocytic_1,0.0001
Q86B47,Eukaryotic_translation_initiation_factor_4B,0.0001
Q86B47,Isoform_2_of_Splicing_regulatory_glutamine__lysine-rich_protein_1,0.0002
Q86B47,Q9VIF6,0.7388
Q86B47,RNA-binding_protein_25,0.0003
Q86B47,Spectrin_alpha_chain___non-erythrocytic_1,0.0001
Q86B47,E3_ubiquitin-protein_ligase_TRIP12,0.0002
Q86B47,Y-box-binding_protein_1,0.0001
Q86B47,ATP-dependent_RNA_helicase_DDX1,0.6092
Q86B47,Y-box-binding_protein_3,0.0001
Q86B47,Q9VAQ5,0.0001
Q86B47,Eukaryotic_initiation_factor_4A-I,0.5689
Q86B47,Zinc_finger_CCHC_domain-containing_protein_3,0.0017
Q86B47,ATP-dependent_RNA_helicase_DDX3X,0.692
Q86B47,RNA_binding_motif_protein___X-linked-like_2,0.0001
Q86B47,ATP-dependent_RNA_helicase_DHX30,0.0001
Q86B47,CAD_protein,0.0001
Q86B47,Q9VX34,0.8222
Q86B47,Proteasome_subunit_alpha_type-4,0.0001
Q86B47,Transcription_intermediary_factor_1-beta,0.0001
Q86B47,P41819,0.0001
Q86B47,ATP-binding_cassette_sub-family_E_member_1,0.0003
Q86B47,Probable_ATP-dependent_RNA_helicase_DDX5,0.6933
Q86B47,Heterogeneous_nuclear_ribonucleoprotein_M,0.0002
Q86B47,P47047,0.0001
Q86B47,E3_ubiquitin-protein_ligase_NEDD4,0.0002
Q86B47,Q07886,0.7292
Q86B47,116_kDa_U5_small_nuclear_ribonucleoprotein_component,0.0001
Q86B47,Luc7-like_protein_3,0.0001
Q86B47,Filamin-A,0.0001
Q86B47,ATP-dependent_RNA_helicase_DDX18,0.8113
Q86B47,Q9VSS1,0.0003
Q86B47,Q9VJG2,0.0001
Q86B47,Protein_lin-28_homolog_A,0.0001
Q86B47,RNA_helicase,0.0002
Q8I937,Ribosome_biogenesis_regulatory_protein_homolog,1.0
P53833,Q9U3Z7,0.014492753623188406
P53833,P32495,0.033816425120772944
P53833,60S_ribosomal_protein_L7a,0.09178743961352658
P53833,RPL7A,0.12077294685990338
P53833,P46223,0.06280193236714976
P53833,Ribonuclease_P__MRP_38_subunit,0.8647342995169082
P53833,NHP2-like_protein_1,0.014492753623188406
P53833,P39990,0.014492753623188406
P53833,Q9V3U2,0.014492753623188406
Q9VBI0,Q06672,0.976303317535545
RuvB-like_2,Q9VPD5,0.0008992805755395684
RuvB-like_2,Q9VS62,0.0008992805755395684
RuvB-like_2,40S_ribosomal_protein_S3,0.0008992805755395684
RuvB-like_2,Bromodomain_adjacent_to_zinc_finger_domain_protein_2A,0.0008992805755395684
RuvB-like_2,Nuclear_valosin-containing_protein-like,0.0008992805755395684
RuvB-like_2,Protein_polybromo-1,0.0008992805755395684
RuvB-like_2,RuvB-like_1,0.9865107913669064
RuvB-like_2,Transitional_endoplasmic_reticulum_ATPase,0.0008992805755395684
RuvB-like_2,RPS3,0.0008992805755395684
P15646,Q9V9Z9,0.0013850415512465374
P15646,Q9W237,0.002770083102493075
P15646,Probable_rRNA-processing_protein_EBP2,0.0013850415512465374
P15646,RNA-binding_protein_10,0.004155124653739612
P15646,RPS16,0.002770083102493075
P15646,RNA-binding_protein_5,0.004155124653739612
P15646,TGF-beta-activated_kinase_1_and_MAP3K7-binding_protein_1,0.0013850415512465374
P15646,Q9VG21,0.889196675900277
P15646,rRNA_2'-O-methyltransferase_fibrillarin,0.9501385041551247
P15646,Q12460,0.0013850415512465374
P15646,Protein_FAM98B,0.024930747922437674
P15646,Protein_FAM98A,0.004155124653739612
P15646,P28007,0.002770083102493075
P15646,40S_ribosomal_protein_S16,0.002770083102493075
P15646,Heterogeneous_nuclear_ribonucleoprotein_A3,0.0013850415512465374
P15646,Q9VNX6,0.0013850415512465374
P15646,Q9W1V3,0.9473684210526315
P15646,RNA_helicase,0.0110803324099723
60S_ribosomal_protein_L36,P33322,0.0013831258644536654
60S_ribosomal_protein_L36,H__ACA_ribonucleoprotein_complex_subunit_DKC1,0.0013831258644536654
60S_ribosomal_protein_L36,40S_ribosomal_protein_S28,0.0013831258644536654
60S_ribosomal_protein_L36,NACHT___LRR_and_PYD_domains-containing_protein_4C,0.0013831258644536654
60S_ribosomal_protein_L36,A8DYY3,0.0013831258644536654
60S_ribosomal_protein_L36,Q9W334,0.0013831258644536654
60S_ribosomal_protein_L36,Q9VAB9,0.0013831258644536654
60S_ribosomal_protein_L36,O44081,0.0013831258644536654
60S_ribosomal_protein_L36,RPL36,1.0
60S_ribosomal_protein_L36,RPS28,0.0013831258644536654
60S_ribosomal_protein_L36,Eukaryotic_translation_initiation_factor_2-alpha_kinase_3,0.0013831258644536654
Q9W0X3,Q9W1T3,0.0379746835443038
Guanine_nucleotide-binding_protein-like_3,Q9V411,0.0009358914365933552
Guanine_nucleotide-binding_protein-like_3,Q12277,0.0004679457182966776
Guanine_nucleotide-binding_protein-like_3,Q9VPD5,0.0004679457182966776
Guanine_nucleotide-binding_protein-like_3,Q9W590,0.8624239588207768
Guanine_nucleotide-binding_protein-like_3,A8QI13,0.0004679457182966776
Guanine_nucleotide-binding_protein-like_3,RPL27,0.0014038371548900327
Guanine_nucleotide-binding_protein-like_3,Q05636,0.0004679457182966776
Guanine_nucleotide-binding_protein-like_3,Q7JXU4,0.9424426766495086
Guanine_nucleotide-binding_protein-like_3,GTP-binding_protein_4,0.0004679457182966776
Guanine_nucleotide-binding_protein-like_3,Q9W393,0.0004679457182966776
Guanine_nucleotide-binding_protein-like_3,Bromodomain_adjacent_to_zinc_finger_domain_protein_2A,0.0004679457182966776
Guanine_nucleotide-binding_protein-like_3,A8QI32,0.0004679457182966776
Guanine_nucleotide-binding_protein-like_3,Nucleolar_GTP-binding_protein_2,0.9344875994384652
Guanine_nucleotide-binding_protein-like_3,Q9W394,0.0004679457182966776
Guanine_nucleotide-binding_protein-like_3,Q8T4A9,0.0004679457182966776
Guanine_nucleotide-binding_protein-like_3,Large_subunit_GTPase_1_homolog,0.85493682732803
Guanine_nucleotide-binding_protein-like_3,60S_ribosomal_protein_L27,0.0014038371548900327
Guanine_nucleotide-binding_protein-like_3,Q9VG07,0.007955077211043519
Guanine_nucleotide-binding_protein-like_3,Q29QQ9,0.0004679457182966776
Guanine_nucleotide-binding_protein-like_3,P25359,0.0004679457182966776
Guanine_nucleotide-binding_protein-like_3,Guanine_nucleotide-binding_protein-like_3-like_protein,0.9639681796911558
Guanine_nucleotide-binding_protein-like_3,Q8MT06,0.9817501169864296
Guanine_nucleotide-binding_protein-like_3,Q9VY84,0.0004679457182966776
